label,importance_type,feature_index,importance
cv_720h_fold3,patch_attention,7,0.015204472467303276
cv_720h_fold3,patch_attention,8,0.012605810537934303
cv_720h_fold3,patch_attention,9,0.011514603160321712
cv_720h_fold3,patch_attention,10,0.0041081588715314865
cv_720h_fold3,patch_attention,11,0.01145255658775568
cv_720h_fold3,patch_attention,12,0.002754690358415246
cv_720h_fold3,patch_attention,13,0.0036034146323800087
cv_720h_fold3,patch_attention,14,0.007498367689549923
cv_720h_fold3,patch_attention,15,0.006259883288294077
cv_720h_fold3,patch_attention,16,0.006631525233387947
cv_720h_fold3,patch_attention,17,0.0023781228810548782
cv_720h_fold3,patch_attention,18,0.002820403315126896
cv_720h_fold3,patch_attention,19,0.003998958505690098
cv_720h_fold3,patch_attention,20,0.0027310908772051334
cv_720h_fold3,patch_attention,21,0.003978518303483725
cv_720h_fold3,patch_attention,22,0.004873198922723532
cv_720h_fold3,patch_attention,23,0.005400897469371557
cv_720h_fold3,patch_attention,24,0.004492984153330326
cv_720h_fold3,patch_attention,25,0.00504038343206048
cv_720h_fold3,patch_attention,26,0.015523416921496391
cv_720h_fold3,patch_attention,27,0.00970127061009407
cv_720h_fold3,patch_attention,28,0.006424696184694767
cv_720h_fold3,patch_attention,29,0.003799081314355135
cv_720h_fold3,patch_attention,30,0.0033713525626808405
cv_720h_fold3,patch_attention,31,0.003383361268788576
cv_720h_fold3,patch_attention,32,0.006068321876227856
cv_720h_fold3,patch_attention,33,0.005332527682185173
cv_720h_fold3,patch_attention,34,0.00474932137876749
cv_720h_fold3,patch_attention,35,0.01675058715045452
cv_720h_fold3,patch_attention,36,0.007592390291392803
cv_720h_fold3,patch_attention,37,0.003535686293616891
cv_720h_fold3,patch_attention,38,0.00291360798291862
cv_720h_fold3,patch_attention,39,0.00279682083055377
cv_720h_fold3,patch_attention,40,0.004728104919195175
cv_720h_fold3,patch_attention,41,0.002493438543751836
cv_720h_fold3,patch_attention,42,0.0025661427062004805
cv_720h_fold3,patch_attention,43,0.004557784181088209
cv_720h_fold3,patch_attention,44,0.002919821534305811
cv_720h_fold3,patch_attention,45,0.0036304916720837355
cv_720h_fold3,patch_attention,46,0.002850147895514965
cv_720h_fold3,patch_attention,47,0.002948937937617302
cv_720h_fold3,patch_attention,48,0.002671385882422328
cv_720h_fold3,patch_attention,49,0.0024327689316123724
cv_720h_fold3,patch_attention,50,0.0023512046318501234
cv_720h_fold3,patch_attention,51,0.003313586814329028
cv_720h_fold3,patch_attention,52,0.008291281759738922
cv_720h_fold3,patch_attention,53,0.003324163379147649
cv_720h_fold3,patch_attention,54,0.002883895533159375
cv_720h_fold3,patch_attention,55,0.0032136186491698027
cv_720h_fold3,patch_attention,56,0.003387853503227234
cv_720h_fold3,patch_attention,57,0.0026747523806989193
cv_720h_fold3,patch_attention,58,0.0050045945681631565
cv_720h_fold3,patch_attention,59,0.00287474668584764
cv_720h_fold3,patch_attention,60,0.009265609085559845
cv_720h_fold3,patch_attention,61,0.0026647222694009542
cv_720h_fold3,patch_attention,62,0.0029059897642582655
cv_720h_fold3,patch_attention,63,0.002498070476576686
cv_720h_fold3,patch_attention,64,0.003201385261490941
cv_720h_fold3,patch_attention,65,0.006971545517444611
cv_720h_fold3,patch_attention,66,0.008261643350124359
cv_720h_fold3,patch_attention,67,0.013072624802589417
cv_720h_fold3,patch_attention,68,0.008154043927788734
cv_720h_fold3,patch_attention,69,0.008548085577785969
cv_720h_fold3,patch_attention,70,0.006861948873847723
cv_720h_fold3,patch_attention,71,0.003376253414899111
cv_720h_fold3,patch_attention,72,0.004699575249105692
cv_720h_fold3,patch_attention,73,0.002224287949502468
cv_720h_fold3,patch_attention,74,0.0023148765321820974
cv_720h_fold3,patch_attention,75,0.003912279848009348
cv_720h_fold3,patch_attention,76,0.002849876182153821
cv_720h_fold3,patch_attention,77,0.0029419083148241043
cv_720h_fold3,patch_attention,78,0.0024152598343789577
cv_720h_fold3,patch_attention,79,0.0038852188736200333
cv_720h_fold3,patch_attention,80,0.0037074184510856867
cv_720h_fold3,patch_attention,81,0.002892439952120185
cv_720h_fold3,patch_attention,82,0.0029892155434936285
cv_720h_fold3,patch_attention,83,0.0130472956225276
cv_720h_fold3,patch_attention,84,0.0028989557176828384
cv_720h_fold3,patch_attention,85,0.0035570680629462004
cv_720h_fold3,patch_attention,86,0.0026441519148647785
cv_720h_fold3,patch_attention,87,0.003648187965154648
cv_720h_fold3,patch_attention,88,0.003171417862176895
cv_720h_fold3,patch_attention,89,0.0030491016805171967
cv_720h_fold3,patch_attention,90,0.0022191235329955816
cv_720h_fold3,patch_attention,91,0.002527123549953103
cv_720h_fold3,patch_attention,92,0.007220807485282421
cv_720h_fold3,patch_attention,93,0.00287421140819788
cv_720h_fold3,patch_attention,94,0.002384088234975934
cv_720h_fold3,patch_attention,95,0.002561071654781699
cv_720h_fold3,patch_attention,96,0.0024476235266774893
cv_720h_fold3,patch_attention,97,0.009611984714865685
cv_720h_fold3,patch_attention,98,0.0025603692047297955
cv_720h_fold3,patch_attention,99,0.0023513161577284336
cv_720h_fold3,patch_attention,100,0.002487763063982129
cv_720h_fold3,patch_attention,101,0.0024373813066631556
cv_720h_fold3,patch_attention,102,0.006052928511053324
cv_720h_fold3,patch_attention,103,0.0026675122790038586
cv_720h_fold3,patch_attention,104,0.0031043970957398415
cv_720h_fold3,patch_attention,105,0.0029564255382865667
cv_720h_fold3,patch_attention,106,0.002883706009015441
cv_720h_fold3,patch_attention,107,0.00290147727355361
cv_720h_fold3,patch_attention,108,0.002727321581915021
cv_720h_fold3,patch_attention,109,0.002697712741792202
cv_720h_fold3,patch_attention,110,0.002614188240841031
cv_720h_fold3,patch_attention,111,0.011596154421567917
cv_720h_fold3,patch_attention,112,0.002567567862570286
cv_720h_fold3,patch_attention,113,0.003017841139808297
cv_720h_fold3,patch_attention,114,0.0036857356317341328
cv_720h_fold3,patch_attention,115,0.0028808258939534426
cv_720h_fold3,patch_attention,116,0.002616490237414837
cv_720h_fold3,patch_attention,117,0.0038919856306165457
cv_720h_fold3,patch_attention,118,0.003581080585718155
cv_720h_fold3,patch_attention,119,0.005754548124969006
cv_720h_fold3,patch_attention,120,0.005575333721935749
cv_720h_fold3,patch_attention,121,0.007165247108787298
cv_720h_fold3,patch_attention,122,0.005908399820327759
cv_720h_fold3,patch_attention,123,0.005475194659084082
cv_720h_fold3,patch_attention,124,0.0029303135816007853
cv_720h_fold3,patch_attention,125,0.0032263256143778563
cv_720h_fold3,patch_attention,126,0.013112024404108524
cv_720h_fold3,patch_attention,127,0.005905271042138338
cv_720h_fold3,patch_attention,128,0.0030998794827610254
cv_720h_fold3,patch_attention,129,0.0027159240562468767
cv_720h_fold3,patch_attention,130,0.002740858355537057
cv_720h_fold3,patch_attention,131,0.003618188202381134
cv_720h_fold3,patch_attention,132,0.003714123275130987
cv_720h_fold3,patch_attention,133,0.0028191483579576015
cv_720h_fold3,patch_attention,134,0.00259867450222373
cv_720h_fold3,patch_attention,135,0.010683087632060051
cv_720h_fold3,patch_attention,136,0.009321730583906174
cv_720h_fold3,patch_attention,137,0.005141664296388626
cv_720h_fold3,patch_attention,138,0.003692996222525835
cv_720h_fold3,patch_attention,139,0.004905409645289183
cv_720h_fold3,patch_attention,140,0.01352111715823412
cv_720h_fold3,patch_attention,141,0.0052995444275438786
cv_720h_fold3,patch_attention,142,0.007119188085198402
cv_720h_fold3,patch_attention,143,0.0057726395316421986
cv_720h_fold3,patch_attention,144,0.006828355602920055
cv_720h_fold3,patch_attention,145,0.004286773968487978
cv_720h_fold3,patch_attention,146,0.003698520828038454
cv_720h_fold3,patch_attention,147,0.0035589837934821844
cv_720h_fold3,patch_attention,148,0.01361760776489973
cv_720h_fold3,patch_attention,149,0.003885991405695677
cv_720h_fold3,patch_attention,150,0.010891581885516644
cv_720h_fold3,patch_attention,151,0.0034111137501895428
cv_720h_fold3,patch_attention,152,0.003444984322413802
cv_720h_fold3,patch_attention,153,0.003415152430534363
cv_720h_fold3,patch_attention,154,0.004593046847730875
cv_720h_fold3,patch_attention,155,0.01780899614095688
cv_720h_fold3,patch_attention,156,0.005391226150095463
cv_720h_fold3,patch_attention,157,0.0033472732175141573
cv_720h_fold3,patch_attention,158,0.005810752976685762
cv_720h_fold3,patch_attention,159,0.010858699679374695
cv_720h_fold3,patch_attention,160,0.010878789238631725
cv_720h_fold3,patch_attention,161,0.010888371616601944
cv_720h_fold3,patch_attention,162,0.021548882126808167
cv_720h_fold3,patch_attention,163,0.008364011533558369
cv_720h_fold3,patch_attention,164,0.005910853389650583
cv_720h_fold3,patch_attention,165,0.00685992231592536
cv_720h_fold3,patch_attention,166,0.0041136243380606174
cv_720h_fold3,patch_attention,167,0.0032885540276765823
cv_720h_fold3,patch_attention,168,0.004949604626744986
cv_720h_fold3,patch_attention,169,0.009872308932244778
cv_720h_fold3,patch_attention,170,0.011434914544224739
cv_720h_fold3,patch_attention,171,0.005460643209517002
cv_720h_fold3,patch_attention,172,0.012506309896707535
cv_720h_fold3,patch_attention,173,0.0031461422331631184
cv_720h_fold3,patch_attention,174,0.007218897808343172
cv_720h_fold3,patch_attention,175,0.0060768090188503265
cv_720h_fold3,patch_attention,176,0.003352117957547307
cv_720h_fold3,patch_attention,177,0.004007547628134489
cv_720h_fold3,patch_attention,178,0.008461980149149895
cv_720h_fold3,patch_attention,179,0.012250264175236225
