label,importance_type,patch_index,importance
cv_720h_fold2,patch_attention_layer1,118,0.024083226919174194
cv_720h_fold2,patch_attention_layer1,119,0.04084832966327667
cv_720h_fold2,patch_attention_layer1,120,0.031236205250024796
cv_720h_fold2,patch_attention_layer1,121,0.028724979609251022
cv_720h_fold2,patch_attention_layer1,122,0.011444183066487312
cv_720h_fold2,patch_attention_layer1,123,0.0038237140979617834
cv_720h_fold2,patch_attention_layer1,124,0.0077340551652014256
cv_720h_fold2,patch_attention_layer1,125,0.0010127431014552712
cv_720h_fold2,patch_attention_layer1,126,3.810946145677008e-05
cv_720h_fold2,patch_attention_layer1,127,0.002268971176818013
cv_720h_fold2,patch_attention_layer1,128,1.3882299754186533e-05
cv_720h_fold2,patch_attention_layer1,129,1.574293150952144e-06
cv_720h_fold2,patch_attention_layer1,130,0.0001343840704066679
cv_720h_fold2,patch_attention_layer1,131,1.4241877642484635e-11
cv_720h_fold2,patch_attention_layer1,132,0.0018749295268207788
cv_720h_fold2,patch_attention_layer1,133,0.00011907081352546811
cv_720h_fold2,patch_attention_layer1,134,0.0022403686307370663
cv_720h_fold2,patch_attention_layer1,135,0.00018751317111309618
cv_720h_fold2,patch_attention_layer1,136,0.0112773971632123
cv_720h_fold2,patch_attention_layer1,137,0.0016120653599500656
cv_720h_fold2,patch_attention_layer1,138,0.00012085646449122578
cv_720h_fold2,patch_attention_layer1,139,0.0005359984352253377
cv_720h_fold2,patch_attention_layer1,140,0.0030790232121944427
cv_720h_fold2,patch_attention_layer1,141,0.00036200598697178066
cv_720h_fold2,patch_attention_layer1,142,0.003467370057478547
cv_720h_fold2,patch_attention_layer1,143,0.002243053400889039
cv_720h_fold2,patch_attention_layer1,144,0.004210878629237413
cv_720h_fold2,patch_attention_layer1,145,0.002311649266630411
cv_720h_fold2,patch_attention_layer1,146,0.02405397780239582
cv_720h_fold2,patch_attention_layer1,147,0.00763720041140914
cv_720h_fold2,patch_attention_layer1,148,8.704648280399852e-06
cv_720h_fold2,patch_attention_layer1,149,0.012242214754223824
cv_720h_fold2,patch_attention_layer1,150,0.00278084771707654
cv_720h_fold2,patch_attention_layer1,151,0.0027933893725275993
cv_720h_fold2,patch_attention_layer1,152,0.0011708270758390427
cv_720h_fold2,patch_attention_layer1,153,0.008257226087152958
cv_720h_fold2,patch_attention_layer1,154,0.0003999779873993248
cv_720h_fold2,patch_attention_layer1,155,0.00837977696210146
cv_720h_fold2,patch_attention_layer1,156,0.0068706367164850235
cv_720h_fold2,patch_attention_layer1,157,0.00018751910829450935
cv_720h_fold2,patch_attention_layer1,158,0.011649522930383682
cv_720h_fold2,patch_attention_layer1,159,0.0008484131540171802
cv_720h_fold2,patch_attention_layer1,160,0.0012084629852324724
cv_720h_fold2,patch_attention_layer1,161,0.004482588265091181
cv_720h_fold2,patch_attention_layer1,162,0.00034070416586473584
cv_720h_fold2,patch_attention_layer1,163,0.0067572519183158875
cv_720h_fold2,patch_attention_layer1,164,0.0013787277275696397
cv_720h_fold2,patch_attention_layer1,165,0.007048492319881916
cv_720h_fold2,patch_attention_layer1,166,0.003909553866833448
cv_720h_fold2,patch_attention_layer1,167,0.0031290233600884676
cv_720h_fold2,patch_attention_layer1,168,0.00041741723543964326
cv_720h_fold2,patch_attention_layer1,169,0.007135922089219093
cv_720h_fold2,patch_attention_layer1,170,0.006622768007218838
cv_720h_fold2,patch_attention_layer1,171,0.013260086067020893
cv_720h_fold2,patch_attention_layer1,172,0.006082597654312849
cv_720h_fold2,patch_attention_layer1,173,0.00605036411434412
cv_720h_fold2,patch_attention_layer1,174,0.019823260605335236
cv_720h_fold2,patch_attention_layer1,175,0.00532540213316679
cv_720h_fold2,patch_attention_layer1,176,0.0008193518151529133
cv_720h_fold2,patch_attention_layer1,177,0.013220067135989666
cv_720h_fold2,patch_attention_layer1,178,0.018561094999313354
cv_720h_fold2,patch_attention_layer1,179,0.03533834218978882
cv_720h_fold3,patch_attention_layer1,0,0.0006620369968004525
cv_720h_fold3,patch_attention_layer1,1,0.0006422086153179407
cv_720h_fold3,patch_attention_layer1,2,0.010642033070325851
cv_720h_fold3,patch_attention_layer1,3,0.022506294772028923
cv_720h_fold3,patch_attention_layer1,4,0.01106951106339693
cv_720h_fold3,patch_attention_layer1,5,0.023300526663661003
cv_720h_fold3,patch_attention_layer1,6,0.022055892273783684
cv_720h_fold3,patch_attention_layer1,7,0.04553188011050224
cv_720h_fold3,patch_attention_layer1,8,0.023454634472727776
cv_720h_fold3,patch_attention_layer1,9,0.018753094598650932
cv_720h_fold3,patch_attention_layer1,10,0.009433723986148834
cv_720h_fold3,patch_attention_layer1,11,0.011673850007355213
cv_720h_fold3,patch_attention_layer1,12,0.002866805763915181
cv_720h_fold3,patch_attention_layer1,13,0.007404928561300039
cv_720h_fold3,patch_attention_layer1,14,0.0006742009427398443
cv_720h_fold3,patch_attention_layer1,15,0.00032811379060149193
cv_720h_fold3,patch_attention_layer1,16,0.0006430569337680936
cv_720h_fold3,patch_attention_layer1,17,0.0006126798689365387
cv_720h_fold3,patch_attention_layer1,18,0.0027871436905115843
cv_720h_fold3,patch_attention_layer1,19,0.0005869984161108732
cv_720h_fold3,patch_attention_layer1,20,0.0009554416756145656
cv_720h_fold3,patch_attention_layer1,21,0.006968868430703878
cv_720h_fold3,patch_attention_layer1,22,0.002784112934023142
cv_720h_fold3,patch_attention_layer1,23,0.007389428559690714
cv_720h_fold3,patch_attention_layer1,24,0.007293094415217638
cv_720h_fold3,patch_attention_layer1,25,0.0060253445990383625
cv_720h_fold3,patch_attention_layer1,26,0.01661764644086361
cv_720h_fold3,patch_attention_layer1,27,0.005284713581204414
cv_720h_fold3,patch_attention_layer1,28,0.018641037866473198
cv_720h_fold3,patch_attention_layer1,29,0.0035423417575657368
cv_720h_fold3,patch_attention_layer1,30,0.0024964804761111736
cv_720h_fold3,patch_attention_layer1,31,0.0048256684094667435
cv_720h_fold3,patch_attention_layer1,32,0.003727744799107313
cv_720h_fold3,patch_attention_layer1,33,0.0028885682113468647
cv_720h_fold3,patch_attention_layer1,34,0.005307931452989578
cv_720h_fold3,patch_attention_layer1,35,0.015002266503870487
cv_720h_fold3,patch_attention_layer1,36,0.004307094030082226
cv_720h_fold3,patch_attention_layer1,37,0.003554880851879716
cv_720h_fold3,patch_attention_layer1,38,0.004387157969176769
cv_720h_fold3,patch_attention_layer1,39,0.008134403266012669
cv_720h_fold3,patch_attention_layer1,40,0.0013263587607070804
cv_720h_fold3,patch_attention_layer1,41,0.0025811530649662018
cv_720h_fold3,patch_attention_layer1,42,0.003901721676811576
cv_720h_fold3,patch_attention_layer1,43,0.002113759284839034
cv_720h_fold3,patch_attention_layer1,44,0.0008262242190539837
cv_720h_fold3,patch_attention_layer1,45,0.004931229166686535
cv_720h_fold3,patch_attention_layer1,46,0.02058153599500656
cv_720h_fold3,patch_attention_layer1,47,0.0008835724438540637
cv_720h_fold3,patch_attention_layer1,48,0.0003394691739231348
cv_720h_fold3,patch_attention_layer1,49,0.003560295794159174
cv_720h_fold3,patch_attention_layer1,50,0.012922165915369987
cv_720h_fold3,patch_attention_layer1,51,0.003961633425205946
cv_720h_fold3,patch_attention_layer1,52,0.010474863462150097
cv_720h_fold3,patch_attention_layer1,53,0.0013808452058583498
cv_720h_fold3,patch_attention_layer1,54,9.632550791138783e-05
cv_720h_fold3,patch_attention_layer1,55,0.001197573496028781
cv_720h_fold3,patch_attention_layer1,56,0.0017663313774392009
cv_720h_fold3,patch_attention_layer1,57,0.0032653147354722023
cv_720h_fold3,patch_attention_layer1,58,0.014688714407384396
cv_720h_fold3,patch_attention_layer1,59,0.001153790857642889
cv_720h_fold3,patch_attention_layer1,60,0.007353353314101696
cv_720h_fold3,patch_attention_layer1,61,0.005507326684892178
cv_720h_fold3,patch_attention_layer1,62,0.0018517501885071397
cv_720h_fold3,patch_attention_layer1,63,0.0033089234493672848
cv_720h_fold3,patch_attention_layer1,64,0.0029787151142954826
cv_720h_fold3,patch_attention_layer1,65,0.004181525204330683
cv_720h_fold3,patch_attention_layer1,66,0.020027311518788338
cv_720h_fold3,patch_attention_layer1,67,0.014052998274564743
cv_720h_fold3,patch_attention_layer1,68,0.008127909153699875
cv_720h_fold3,patch_attention_layer1,69,0.008147195912897587
cv_720h_fold3,patch_attention_layer1,70,0.007689419202506542
cv_720h_fold3,patch_attention_layer1,71,0.00556308776140213
cv_720h_fold3,patch_attention_layer1,72,0.0007009059772826731
cv_720h_fold3,patch_attention_layer1,73,0.0005246571963652968
cv_720h_fold3,patch_attention_layer1,74,0.007084281649440527
cv_720h_fold3,patch_attention_layer1,75,0.0026256213895976543
cv_720h_fold3,patch_attention_layer1,76,0.00018166686641052365
cv_720h_fold3,patch_attention_layer1,77,0.014211947098374367
cv_720h_fold3,patch_attention_layer1,78,2.712736932153348e-05
cv_720h_fold3,patch_attention_layer1,79,0.000983371865004301
cv_720h_fold3,patch_attention_layer1,80,0.006082762032747269
cv_720h_fold3,patch_attention_layer1,81,0.001557722920551896
cv_720h_fold3,patch_attention_layer1,82,0.00591618474572897
cv_720h_fold3,patch_attention_layer1,83,0.0019941553473472595
cv_720h_fold3,patch_attention_layer1,84,0.001741925603710115
cv_720h_fold3,patch_attention_layer1,85,0.004923831671476364
cv_720h_fold3,patch_attention_layer1,86,0.0008399808430112898
cv_720h_fold3,patch_attention_layer1,87,0.001036316272802651
cv_720h_fold3,patch_attention_layer1,88,0.0001976568892132491
cv_720h_fold3,patch_attention_layer1,89,0.0007071896106936038
cv_720h_fold3,patch_attention_layer1,90,0.00011128582991659641
cv_720h_fold3,patch_attention_layer1,91,0.0004288103082217276
cv_720h_fold3,patch_attention_layer1,92,0.029866499826312065
cv_720h_fold3,patch_attention_layer1,93,0.0022722668945789337
cv_720h_fold3,patch_attention_layer1,94,3.373548315721564e-05
cv_720h_fold3,patch_attention_layer1,95,0.0007682540453970432
cv_720h_fold3,patch_attention_layer1,96,0.001496439683251083
cv_720h_fold3,patch_attention_layer1,97,0.00019302719738334417
cv_720h_fold3,patch_attention_layer1,98,0.006598141044378281
cv_720h_fold3,patch_attention_layer1,99,0.002304465975612402
cv_720h_fold3,patch_attention_layer1,100,1.6932652215473354e-05
cv_720h_fold3,patch_attention_layer1,101,0.0031182013917714357
cv_720h_fold3,patch_attention_layer1,102,0.00011516901577124372
cv_720h_fold3,patch_attention_layer1,103,0.002356769982725382
cv_720h_fold3,patch_attention_layer1,104,0.00014154335076455027
cv_720h_fold3,patch_attention_layer1,105,0.000922430248465389
cv_720h_fold3,patch_attention_layer1,106,0.00032515948987565935
cv_720h_fold3,patch_attention_layer1,107,0.00039890658808872104
cv_720h_fold3,patch_attention_layer1,108,0.002059372840449214
cv_720h_fold3,patch_attention_layer1,109,0.0012047069612890482
cv_720h_fold3,patch_attention_layer1,110,0.001334246015176177
cv_720h_fold3,patch_attention_layer1,111,0.0004408827517181635
cv_720h_fold3,patch_attention_layer1,112,0.0003642694209702313
cv_720h_fold3,patch_attention_layer1,113,0.0004007781099062413
cv_720h_fold3,patch_attention_layer1,114,0.002000661101192236
cv_720h_fold3,patch_attention_layer1,115,0.00015622559294570237
cv_720h_fold3,patch_attention_layer1,116,0.0006105743232183158
cv_720h_fold3,patch_attention_layer1,117,0.0006079113227315247
cv_720h_fold3,patch_attention_layer1,118,0.024272959679365158
cv_720h_fold3,patch_attention_layer1,119,0.0053617218509316444
cv_720h_fold3,patch_attention_layer1,120,0.003188031492754817
cv_720h_fold3,patch_attention_layer1,121,0.004202776122838259
cv_720h_fold3,patch_attention_layer1,122,0.0014587112236768007
cv_720h_fold3,patch_attention_layer1,123,0.0004816467990167439
cv_720h_fold3,patch_attention_layer1,124,0.0018364775460213423
cv_720h_fold3,patch_attention_layer1,125,0.0006342361448332667
cv_720h_fold3,patch_attention_layer1,126,0.0006745185237377882
cv_720h_fold3,patch_attention_layer1,127,2.100894198520109e-05
cv_720h_fold3,patch_attention_layer1,128,0.0001400179899064824
cv_720h_fold3,patch_attention_layer1,129,0.0015163427451625466
cv_720h_fold3,patch_attention_layer1,130,0.0009520014864392579
cv_720h_fold3,patch_attention_layer1,131,0.000670914479997009
cv_720h_fold3,patch_attention_layer1,132,0.001503916340880096
cv_720h_fold3,patch_attention_layer1,133,0.00421206746250391
cv_720h_fold3,patch_attention_layer1,134,0.0015995217254385352
cv_720h_fold3,patch_attention_layer1,135,0.00035747623769566417
cv_720h_fold3,patch_attention_layer1,136,0.001705013681203127
cv_720h_fold3,patch_attention_layer1,137,0.003452501492574811
cv_720h_fold3,patch_attention_layer1,138,0.002884037559852004
cv_720h_fold3,patch_attention_layer1,139,0.0005352328880690038
cv_720h_fold3,patch_attention_layer1,140,0.005130288656800985
cv_720h_fold3,patch_attention_layer1,141,0.001009741215966642
cv_720h_fold3,patch_attention_layer1,142,0.0022602600511163473
cv_720h_fold3,patch_attention_layer1,143,0.006304009351879358
cv_720h_fold3,patch_attention_layer1,144,0.001368802273645997
cv_720h_fold3,patch_attention_layer1,145,0.011979186907410622
cv_720h_fold3,patch_attention_layer1,146,0.0057456353679299355
cv_720h_fold3,patch_attention_layer1,147,0.014683138579130173
cv_720h_fold3,patch_attention_layer1,148,0.00030694599263370037
cv_720h_fold3,patch_attention_layer1,149,0.006960556376725435
cv_720h_fold3,patch_attention_layer1,150,0.011016772128641605
cv_720h_fold3,patch_attention_layer1,151,0.002690617460757494
cv_720h_fold3,patch_attention_layer1,152,0.0008342885412275791
cv_720h_fold3,patch_attention_layer1,153,0.007153030950576067
cv_720h_fold3,patch_attention_layer1,154,0.002333554206416011
cv_720h_fold3,patch_attention_layer1,155,0.0003248963621445
cv_720h_fold3,patch_attention_layer1,156,0.00015734411135781556
cv_720h_fold3,patch_attention_layer1,157,0.003461743937805295
cv_720h_fold3,patch_attention_layer1,158,4.363797779660672e-05
cv_720h_fold3,patch_attention_layer1,159,0.02775268629193306
cv_720h_fold3,patch_attention_layer1,160,0.014005318284034729
cv_720h_fold3,patch_attention_layer1,161,0.031236300244927406
cv_720h_fold3,patch_attention_layer1,162,0.011745383962988853
cv_720h_fold3,patch_attention_layer1,163,0.008201474323868752
cv_720h_fold3,patch_attention_layer1,164,0.004098778124898672
cv_720h_fold3,patch_attention_layer1,165,0.006135645322501659
cv_720h_fold3,patch_attention_layer1,166,0.009294724091887474
cv_720h_fold3,patch_attention_layer1,167,0.004192869178950787
cv_720h_fold3,patch_attention_layer1,168,0.00469588628038764
cv_720h_fold3,patch_attention_layer1,169,0.005110105965286493
cv_720h_fold3,patch_attention_layer1,170,0.005865410901606083
cv_720h_fold3,patch_attention_layer1,171,0.006895147264003754
cv_720h_fold3,patch_attention_layer1,172,0.004190514795482159
cv_720h_fold3,patch_attention_layer1,173,0.003998019732534885
cv_720h_fold3,patch_attention_layer1,174,0.023767931386828423
cv_720h_fold3,patch_attention_layer1,175,0.004470137879252434
cv_720h_fold3,patch_attention_layer1,176,0.004205223638564348
cv_720h_fold3,patch_attention_layer1,177,0.0040319073013961315
cv_720h_fold3,patch_attention_layer1,178,0.0027999093290418386
cv_720h_fold3,patch_attention_layer1,179,0.02938983403146267
